dt;venuetype;venueid;revenue;
4/1/23;apartment;1597;713,29;
6/1/22;apartment;1235;369,28;
11/1/22;apartment;945;368,09;
12/1/22;apartment;1440;753,8;
3/1/23;apartment;177;366,69;
3/1/23;apartment;1170;926,81;
5/1/22;apartment;598;825,25;
4/1/22;apartment;992;617,5;
5/1/23;apartment;1599;580,2;
10/1/22;apartment;1146;570,14;
3/1/23;apartment;722;439,32;
8/1/22;apartment;1519;759,4;
3/1/22;apartment;1176;989,53;
6/1/22;apartment;1026;617,5;
9/1/22;apartment;614;781,41;
2/1/23;apartment;362;631,88;
7/1/22;apartment;1078;659,17;
8/1/22;apartment;306;898,14;
10/1/22;apartment;718;418,17;
7/1/22;apartment;1586;677,38;
5/1/22;apartment;1181;358,52;
8/1/22;apartment;955;577,72;
6/1/22;apartment;649;603,46;
4/1/23;apartment;481;719,51;
8/1/22;apartment;1264;350,16;
11/1/22;apartment;370;793,74;
10/1/22;apartment;1692;748,43;
12/1/22;apartment;988;372,87;
4/1/22;apartment;1365;853,44;
5/1/23;apartment;1027;487,59;
11/1/22;apartment;810;567,36;
7/1/22;apartment;1157;615,6;
5/1/23;apartment;1131;988,75;
7/1/22;apartment;174;773,62;
3/1/22;apartment;1191;350,16;
2/1/23;apartment;964;388,4;
12/1/22;apartment;1553;411,56;
3/1/22;apartment;1631;749,5;
3/1/22;apartment;1722;376,9;
10/1/22;apartment;176;811,09;
3/1/23;apartment;1641;677,38;
8/1/22;apartment;1496;361,74;
11/1/22;apartment;577;590,57;
1/1/23;apartment;496;644,97;
5/1/22;apartment;1534;374,73;
11/1/22;apartment;1214;760,07;
5/1/23;apartment;592;380,74;
3/1/22;apartment;1177;374,06;
8/1/22;apartment;1444;409,39;
9/1/22;apartment;1145;393,18;
6/1/22;apartment;576;807,18;
8/1/22;apartment;141;1301,56;
5/1/23;apartment;562;356,34;
3/1/22;apartment;489;737,57;
2/1/23;apartment;1206;700,32;
3/1/22;apartment;1198;556,88;
10/1/22;apartment;825;431,18;
5/1/23;apartment;320;698,59;
10/1/22;apartment;748;380,74;
12/1/22;apartment;1201;798,31;
4/1/22;apartment;297;749,32;
5/1/22;apartment;774;649,7;
6/1/22;apartment;1618;621,5;
6/1/22;apartment;506;507,5;
3/1/22;apartment;193;775,45;
7/1/22;apartment;542;795,67;
1/1/23;apartment;1158;632,65;
5/1/22;apartment;1143;659,17;
4/1/23;apartment;1564;786,19;
5/1/22;apartment;1198;556,88;
8/1/22;apartment;378;1097,73;
3/1/22;apartment;1672;841,13;
3/1/23;apartment;74;846,42;
3/1/22;apartment;1579;574,01;
3/1/23;apartment;488;654,76;
12/1/22;apartment;188;749,32;
6/1/22;apartment;191;742,53;
5/1/23;apartment;1224;1047,47;
4/1/23;apartment;13;601,7;
5/1/23;apartment;607;453,96;
4/1/23;apartment;1465;694,08;
3/1/23;apartment;1687;872,02;
9/1/22;apartment;1014;415,89;
8/1/22;apartment;1625;784,12;
9/1/22;apartment;1557;657,54;
2/1/23;apartment;1666;839,93;
3/1/23;apartment;1182;351,35;
7/1/22;apartment;514;855,86;
5/1/22;apartment;505;990,3;
2/1/23;apartment;1733;607,99;
11/1/22;apartment;1003;558,78;
4/1/22;apartment;231;801,49;
1/1/23;apartment;1524;772,46;
8/1/22;apartment;1080;573,93;
4/1/22;apartment;482;559,62;
5/1/22;apartment;1024;393,18;
8/1/22;apartment;1554;661,87;
12/1/22;apartment;1514;587,01;
5/1/22;apartment;618;431,18;
4/1/22;apartment;489;737,57;
1/1/23;apartment;132;794,25;
8/1/22;apartment;1363;413,72;
3/1/23;apartment;1111;415,89;
11/1/22;apartment;569;605,32;
1/1/23;apartment;1564;786,19;
5/1/23;apartment;177;366,69;
2/1/23;apartment;1210;463,69;
10/1/22;apartment;147;1121,11;
9/1/22;apartment;1272;362,11;
8/1/22;apartment;1244;632,65;
8/1/22;apartment;768;719,18;
2/1/23;apartment;298;715,09;
12/1/22;apartment;1606;820,35;
3/1/22;apartment;1485;398,69;
8/1/22;apartment;825;431,18;
8/1/22;apartment;289;751,67;
7/1/22;apartment;622;582,63;
2/1/23;apartment;26;740,7;
10/1/22;apartment;368;744,36;
4/1/23;apartment;1432;841,13;
5/1/23;apartment;741;776,25;
1/1/23;apartment;1105;700,32;
8/1/22;apartment;638;390,51;
9/1/22;apartment;1431;802,77;
1/1/23;apartment;620;807,18;
6/1/22;apartment;203;421,56;
2/1/23;apartment;1438;631,9;
4/1/22;apartment;511;959,99;
11/1/22;apartment;178;811,09;
8/1/22;apartment;236;802,94;
8/1/22;apartment;1631;749,5;
3/1/23;apartment;1515;426,72;
10/1/22;apartment;922;824,14;
12/1/22;apartment;1631;749,5;
7/1/22;apartment;471;872,13;
7/1/22;apartment;186;567,87;
11/1/22;apartment;1517;641,28;
5/1/23;apartment;1365;853,44;
9/1/22;apartment;105;778,3;
10/1/22;apartment;5;411,5;
7/1/22;apartment;1057;608,03;
3/1/23;apartment;275;455,39;
3/1/22;apartment;1050;608,03;
12/1/22;apartment;132;794,25;
7/1/22;apartment;1712;676,33;
9/1/22;apartment;755;993,62;
10/1/22;apartment;777;763,83;
5/1/23;apartment;250;419,73;
9/1/22;apartment;655;665,36;
6/1/22;apartment;590;515,62;
8/1/22;apartment;597;465,35;
4/1/23;apartment;1579;574,01;
1/1/23;apartment;971;659,17;
6/1/22;apartment;16;681,2;
5/1/23;apartment;1380;872,02;
4/1/22;apartment;926;554,99;
10/1/22;apartment;1104;729;
8/1/22;apartment;922;824,14;
3/1/22;apartment;997;788,75;
4/1/22;apartment;797;840,72;
4/1/23;apartment;1276;724,22;
12/1/22;apartment;802;353,08;
11/1/22;apartment;1632;749,47;
10/1/22;apartment;191;742,53;
11/1/22;apartment;815;706,16;
11/1/22;apartment;771;590,57;
11/1/22;apartment;263;1223,52;
3/1/23;apartment;795;392,13;
12/1/22;apartment;326;813,85;
4/1/22;apartment;185;751,67;
4/1/22;apartment;263;1223,52;
4/1/22;apartment;195;523,06;
2/1/23;apartment;1165;583,4;
9/1/22;apartment;327;406,93;
4/1/22;apartment;1122;589,18;
8/1/22;apartment;1126;388,4;
7/1/22;apartment;977;602,34;
5/1/22;apartment;741;776,25;
4/1/23;apartment;712;616,36;
11/1/22;apartment;1675;383,6;
12/1/22;apartment;1150;788,75;
3/1/22;apartment;511;959,99;
12/1/22;apartment;1170;926,81;
3/1/23;apartment;1670;839,93;
11/1/22;apartment;506;507,5;
10/1/22;apartment;1014;415,89;
4/1/22;apartment;678;813,86;
10/1/22;apartment;909;602,34;
9/1/22;apartment;825;431,18;
10/1/22;apartment;1179;362,11;
1/1/23;apartment;592;380,74;
9/1/22;apartment;1379;1135,03;
4/1/22;apartment;942;767,24;
5/1/23;apartment;1069;350,16;
3/1/22;apartment;1554;661,87;
11/1/22;apartment;1031;1023,4;
6/1/22;apartment;740;722,44;
1/1/23;apartment;122;724,24;
8/1/22;apartment;909;602,34;
5/1/23;apartment;1127;818,59;
3/1/22;apartment;19;829,03;
5/1/22;apartment;1053;628,86;
2/1/23;apartment;756;761,49;
9/1/22;apartment;1133;748,12;
4/1/23;apartment;279;665,25;
5/1/22;apartment;1702;1277,99;
8/1/22;apartment;524;356,34;
2/1/23;apartment;106;720,58;
10/1/22;apartment;920;731,39;
2/1/23;apartment;826;678,25;
5/1/23;apartment;1576;872,21;
2/1/23;apartment;1503;597,37;
12/1/22;apartment;122;724,24;
2/1/23;apartment;1395;450,03;
1/1/23;apartment;171;768,16;
8/1/22;apartment;1178;788,75;
4/1/23;apartment;1246;1209,85;
5/1/23;apartment;1040;715,99;
1/1/23;apartment;920;731,39;
10/1/22;apartment;1660;870,77;
3/1/23;apartment;1499;779,79;
11/1/22;apartment;41;790,08;
7/1/22;apartment;1448;710,48;
9/1/22;apartment;23;794,25;
6/1/22;apartment;1489;661,87;
11/1/22;apartment;88;1014,55;
9/1/22;apartment;1051;354,94;
6/1/22;apartment;58;665,25;
7/1/22;apartment;993;779,19;
9/1/22;apartment;1380;872,02;
12/1/22;apartment;729;706,16;
12/1/22;apartment;774;649,7;
5/1/22;apartment;1254;562,57;
8/1/22;apartment;136;1002,23;
7/1/22;apartment;19;829,03;
2/1/23;apartment;1557;657,54;
4/1/22;apartment;1390;617,97;
2/1/23;apartment;1195;602,34;
11/1/22;apartment;460;465,35;
6/1/22;apartment;774;649,7;
4/1/23;apartment;377;422,08;
9/1/22;apartment;1000;1216,94;
12/1/22;apartment;1231;608,03;
1/1/23;apartment;748;380,74;
7/1/22;apartment;1156;362,11;
3/1/23;apartment;1623;738,13;
3/1/23;apartment;1186;463,69;
8/1/22;apartment;774;649,7;
12/1/22;apartment;90;668,15;
7/1/22;apartment;1195;602,34;
4/1/22;apartment;995;890,74;
10/1/22;apartment;213;360,29;
6/1/22;apartment;810;567,36;
12/1/22;apartment;907;788,75;
5/1/23;apartment;1710;861,72;
11/1/22;apartment;1616;839,93;
4/1/22;apartment;1038;639,37;
12/1/22;apartment;458;409,92;
12/1/22;apartment;1158;632,65;
10/1/22;apartment;1616;839,93;
12/1/22;apartment;482;559,62;
3/1/23;apartment;1434;748,43;
7/1/22;apartment;159;1375,32;
5/1/23;apartment;755;993,62;
3/1/22;apartment;13;601,7;
6/1/22;apartment;101;562,35;
3/1/23;apartment;1617;686,1;
11/1/22;apartment;825;431,18;
10/1/22;apartment;531;436,06;
8/1/22;apartment;1589;631,9;
8/1/22;apartment;94;420,64;
1/1/23;apartment;1109;776,8;
4/1/22;apartment;1415;694,08;
8/1/22;apartment;1250;358,52;
12/1/22;apartment;1235;369,28;
3/1/23;apartment;1585;383,6;
11/1/22;apartment;1233;767,24;
7/1/22;apartment;314;419,73;
3/1/22;apartment;1523;854,76;
5/1/23;apartment;346;567,87;
9/1/22;apartment;1246;1209,85;
2/1/23;apartment;100;472,77;
4/1/22;apartment;988;372,87;
11/1/22;apartment;1108;388,4;
12/1/22;apartment;1727;809,2;
9/1/22;apartment;511;959,99;
6/1/22;apartment;1724;457,04;
4/1/23;apartment;914;659,17;
11/1/22;apartment;645;626,67;
12/1/22;apartment;312;749,32;
1/1/23;apartment;815;706,16;
11/1/22;apartment;265;1061,63;
12/1/22;apartment;921;659,17;
5/1/22;apartment;1475;723,47;
3/1/22;apartment;564;823,61;
3/1/22;apartment;488;654,76;
3/1/22;apartment;916;824,14;
3/1/22;apartment;1440;753,8;
5/1/22;apartment;800;398,64;
7/1/22;apartment;628;475,11;
3/1/23;apartment;1184;784,18;
4/1/23;apartment;1020;415,89;
2/1/23;apartment;781;784,27;
5/1/22;apartment;1700;767,2;
9/1/22;apartment;1395;450,03;
5/1/22;apartment;1194;362,11;
7/1/22;apartment;22;696,8;
9/1/22;apartment;127;386,81;
3/1/23;apartment;28;709,61;
11/1/22;apartment;1607;686,1;
7/1/22;apartment;971;659,17;
1/1/23;apartment;769;761,49;
10/1/22;apartment;301;573,95;
12/1/22;apartment;44;1068,07;
12/1/22;apartment;307;850,82;
8/1/22;apartment;541;761,49;
1/1/23;apartment;1627;759,4;
10/1/22;apartment;1528;772,46;
3/1/22;apartment;1103;798,31;
6/1/22;apartment;741;776,25;
3/1/22;apartment;1224;1047,47;
5/1/23;apartment;1427;1277,77;
8/1/22;apartment;69;514,83;
12/1/22;apartment;1082;393,18;
4/1/22;apartment;1057;608,03;
3/1/23;apartment;1727;809,2;
5/1/22;apartment;1660;870,77;
9/1/22;apartment;471;872,13;
11/1/22;apartment;125;405,1;
4/1/23;apartment;942;767,24;
3/1/23;apartment;195;523,06;
9/1/22;apartment;331;406,93;
5/1/23;apartment;1105;700,32;
4/1/23;apartment;261;1475,67;
6/1/22;apartment;596;999,04;
1/1/23;apartment;272;360,29;
2/1/23;apartment;1194;362,11;
5/1/23;apartment;1145;393,18;
12/1/22;apartment;314;419,73;
7/1/22;apartment;1194;362,11;
9/1/22;apartment;1112;734,93;
7/1/22;apartment;906;623,18;
3/1/23;apartment;963;1029,79;
3/1/23;apartment;1602;772,46;
6/1/22;apartment;544;660,2;
2/1/23;apartment;645;626,67;
1/1/23;apartment;574;416,54;
5/1/22;apartment;1547;865,76;
11/1/22;apartment;528;456,39;
11/1/22;apartment;83;480,08;
2/1/23;apartment;990;798,31;
6/1/22;apartment;1146;570,14;
2/1/23;apartment;479;773,67;
5/1/22;apartment;372;829,03;
3/1/22;apartment;1471;576,77;
1/1/23;apartment;44;1068,07;
3/1/23;apartment;1209;1029,79;
8/1/22;apartment;1503;597,37;
4/1/22;apartment;1404;374,73;
3/1/23;apartment;1581;724,4;
9/1/22;apartment;914;659,17;
1/1/23;apartment;907;788,75;
3/1/22;apartment;1178;788,75;
1/1/23;apartment;281;900,05;
11/1/22;apartment;1150;788,75;
3/1/23;apartment;1109;776,8;
3/1/23;apartment;1165;583,4;
6/1/22;apartment;456;381,91;
4/1/22;apartment;372;829,03;
7/1/22;apartment;1563;617,97;
8/1/22;apartment;1380;872,02;
2/1/23;apartment;306;898,14;
10/1/22;apartment;1606;820,35;
3/1/23;apartment;1238;776,8;
11/1/22;apartment;1569;786,19;
2/1/23;apartment;520;381,91;
7/1/22;apartment;517;851,45;
4/1/23;apartment;1523;854,76;
5/1/22;apartment;1045;417,08;
5/1/23;apartment;256;419,73;
5/1/23;apartment;312;749,32;
10/1/22;apartment;1513;933,82;
11/1/22;apartment;525;465,35;
3/1/22;apartment;908;815,82;
5/1/22;apartment;524;356,34;
11/1/22;apartment;55;502,03;
3/1/22;apartment;1690;607,99;
4/1/22;apartment;1656;824,84;
1/1/23;apartment;1656;824,84;
7/1/22;apartment;1098;415,89;
8/1/22;apartment;1096;415,89;
3/1/22;apartment;494;388,88;
5/1/23;apartment;1247;579,61;
10/1/22;apartment;327;406,93;
10/1/22;apartment;520;381,91;
4/1/22;apartment;1729;703,8;
5/1/23;apartment;2;1014,55;
12/1/22;apartment;971;659,17;
10/1/22;apartment;1036;615,6;
5/1/22;apartment;66;1135,74;
12/1/22;apartment;938;602,34;
3/1/22;apartment;1187;388,4;
5/1/22;apartment;1006;661,06;
3/1/22;apartment;1458;772,46;
9/1/22;apartment;95;429,79;
4/1/22;apartment;1092;380,04;
4/1/22;apartment;240;821,17;
10/1/22;apartment;1144;487,59;
2/1/23;apartment;988;372,87;
4/1/22;apartment;663;465,35;
12/1/22;apartment;1579;574,01;
7/1/22;apartment;56;808,97;
11/1/22;apartment;12;509,34;
8/1/22;apartment;678;813,86;
7/1/22;apartment;594;737,57;
8/1/22;apartment;1014;415,89;
5/1/23;apartment;235;452,65;
9/1/22;apartment;1470;839,93;
3/1/22;apartment;1045;417,08;
5/1/23;apartment;740;722,44;
5/1/23;apartment;818;719,51;
10/1/22;apartment;346;567,87;
4/1/23;apartment;989;364,5;
3/1/23;apartment;556;1088,3;
4/1/22;apartment;512;741,96;
6/1/22;apartment;1599;580,2;
6/1/22;apartment;638;390,51;
6/1/22;apartment;1486;676,33;
7/1/22;apartment;1420;392,12;
3/1/23;apartment;1036;615,6;
3/1/22;apartment;1057;608,03;
9/1/22;apartment;1040;715,99;
9/1/22;apartment;720;761,49;
9/1/22;apartment;312;749,32;
3/1/23;apartment;104;778,3;
2/1/23;apartment;1621;657,54;
10/1/22;apartment;1101;1000,12;
3/1/23;apartment;771;590,57;
12/1/22;apartment;1198;556,88;
2/1/23;apartment;198;801,49;
9/1/22;apartment;1;768,16;
5/1/23;apartment;1657;676,33;
10/1/22;apartment;299;1318,55;
4/1/22;apartment;1573;784,25;
5/1/22;apartment;1239;562,57;
4/1/23;apartment;755;993,62;
6/1/22;apartment;152;885,67;
4/1/22;apartment;1617;686,1;
10/1/22;apartment;775;706,16;
1/1/23;apartment;1131;988,75;
2/1/23;apartment;1256;660,88;
5/1/22;apartment;1149;786,36;
9/1/22;apartment;479;773,67;
8/1/22;apartment;574;416,54;
2/1/23;apartment;59;379,49;
4/1/22;apartment;542;795,67;
5/1/22;apartment;979;717,05;
5/1/22;apartment;622;582,63;
1/1/23;apartment;461;784,27;
1/1/23;apartment;23;794,25;
3/1/22;apartment;1664;621,4;
2/1/23;apartment;1538;472,21;
10/1/22;apartment;1540;895,3;
9/1/22;apartment;1384;1357,96;
6/1/22;apartment;1165;583,4;
8/1/22;apartment;345;516,66;
9/1/22;apartment;1724;457,04;
11/1/22;apartment;73;702,29;
3/1/23;apartment;1154;786,36;
12/1/22;apartment;69;514,83;
6/1/22;apartment;905;628,86;
4/1/22;apartment;1523;854,76;
3/1/23;apartment;452;370,98;
2/1/23;apartment;136;1002,23;
12/1/22;apartment;1254;562,57;
11/1/22;apartment;1436;413,72;
4/1/23;apartment;1251;634,54;
8/1/22;apartment;1120;362,11;
5/1/22;apartment;1456;926,95;
3/1/23;apartment;1487;604,34;
3/1/22;apartment;1109;776,8;
11/1/22;apartment;924;623,18;
4/1/22;apartment;964;388,4;
1/1/23;apartment;775;706,16;
2/1/23;apartment;1528;772,46;
10/1/22;apartment;751;819,83;
11/1/22;apartment;266;687;
8/1/22;apartment;1158;632,65;
6/1/22;apartment;1412;824,84;
1/1/23;apartment;938;602,34;
3/1/22;apartment;183;581,19;
12/1/22;apartment;914;659,17;
3/1/22;apartment;1685;829,72;
3/1/23;apartment;1053;628,86;
5/1/23;apartment;1242;1076,66;
1/1/23;apartment;1727;809,2;
8/1/22;apartment;460;465,35;
4/1/22;apartment;1358;853,44;
8/1/22;apartment;1555;749,47;
4/1/23;apartment;1706;427,38;
1/1/23;apartment;1431;802,77;
5/1/22;apartment;1389;652,3;
4/1/22;apartment;175;441,68;
2/1/23;apartment;1581;724,4;
3/1/23;apartment;1249;380,04;
2/1/23;apartment;1092;380,04;
4/1/23;apartment;126;452,65;
9/1/22;apartment;1200;700,32;
11/1/22;apartment;788;737,57;
5/1/23;apartment;816;719,51;
3/1/23;apartment;813;1373,28;
8/1/22;apartment;641;587,99;
11/1/22;apartment;453;388,88;
10/1/22;apartment;156;422,08;
1/1/23;apartment;35;1029,66;
7/1/22;apartment;257;1121,11;
4/1/23;apartment;1450;589,18;
10/1/22;apartment;1431;802,77;
7/1/22;apartment;1438;631,9;
2/1/23;apartment;139;778,3;
2/1/23;apartment;49;428,87;
3/1/22;apartment;1104;729;
4/1/22;apartment;62;794,25;
5/1/22;apartment;1185;659,17;
11/1/22;apartment;1679;784,12;
6/1/22;apartment;1269;587,19;
4/1/23;apartment;1419;479,13;
12/1/22;apartment;1164;463,69;
3/1/23;apartment;936;779,19;
1/1/23;apartment;722;439,32;
2/1/23;apartment;594;737,57;
5/1/22;apartment;1540;895,3;
3/1/23;apartment;1083;645,69;
4/1/22;apartment;577;590,57;
9/1/22;apartment;1397;573,34;
6/1/22;apartment;1652;713,29;
11/1/22;apartment;974;1023,4;
12/1/22;apartment;943;991,92;
8/1/22;apartment;576;807,18;
7/1/22;apartment;1640;392,06;
5/1/23;apartment;946;659,17;
1/1/23;apartment;1724;457,04;
8/1/22;apartment;1397;573,34;
11/1/22;apartment;818;719,51;
7/1/22;apartment;1;768,16;
8/1/22;apartment;1538;472,21;
4/1/23;apartment;1607;686,1;
10/1/22;apartment;1173;813,04;
3/1/23;apartment;1555;749,47;
1/1/23;apartment;1554;661,87;
6/1/22;apartment;73;702,29;
3/1/22;apartment;377;422,08;
6/1/22;apartment;250;419,73;
4/1/22;apartment;959;358,52;
3/1/23;apartment;682;580,25;
4/1/22;apartment;1657;676,33;
4/1/22;apartment;977;602,34;
12/1/22;apartment;926;554,99;
4/1/22;apartment;1177;374,06;
5/1/22;apartment;1200;700,32;
3/1/23;apartment;1246;1209,85;
10/1/22;apartment;471;872,13;
10/1/22;apartment;1588;676,33;
4/1/23;apartment;1714;802,77;
5/1/23;apartment;999;779,19;
8/1/22;apartment;908;815,82;
12/1/22;apartment;233;501,11;
8/1/22;apartment;771;590,57;
11/1/22;apartment;1553;411,56;
4/1/22;apartment;1501;841,13;
12/1/22;apartment;1079;415,89;
11/1/22;apartment;1079;415,89;
9/1/22;apartment;481;719,51;
11/1/22;apartment;1027;487,59;
9/1/22;apartment;569;605,32;
2/1/23;apartment;595;776,25;
11/1/22;apartment;1640;392,06;
11/1/22;apartment;1576;872,21;
5/1/22;apartment;556;1088,3;
9/1/22;apartment;464;830,41;
7/1/22;apartment;1625;784,12;
10/1/22;apartment;1691;676,33;
4/1/22;apartment;936;779,19;
5/1/22;apartment;926;554,99;
3/1/22;apartment;807;427,93;
5/1/22;apartment;365;698,59;
8/1/22;apartment;1268;695,16;
6/1/22;apartment;527;530,44;
5/1/23;apartment;525;465,35;
7/1/22;apartment;1549;759,4;
9/1/22;apartment;52;751,67;
7/1/22;apartment;181;673,03;
3/1/22;apartment;1454;426,72;
5/1/23;apartment;1244;632,65;
11/1/22;apartment;458;409,92;
4/1/22;apartment;675;715,93;
4/1/23;apartment;1363;413,72;
5/1/22;apartment;1076;615,6;
3/1/22;apartment;1073;615,6;
11/1/22;apartment;1131;988,75;
4/1/22;apartment;109;701,49;
9/1/22;apartment;955;577,72;
9/1/22;apartment;298;715,09;
9/1/22;apartment;101;562,35;
3/1/22;apartment;185;751,67;
9/1/22;apartment;680;509,27;
4/1/23;apartment;980;734,93;
12/1/22;apartment;510;993,62;
6/1/22;apartment;1538;472,21;
2/1/23;apartment;795;392,13;
11/1/22;apartment;1520;872,02;
10/1/22;apartment;500;803,92;
1/1/23;apartment;974;1023,4;
1/1/23;apartment;1137;784,18;
8/1/22;apartment;1224;1047,47;
12/1/22;apartment;323;888,46;
3/1/23;apartment;995;890,74;
4/1/23;apartment;23;794,25;
8/1/22;apartment;816;719,51;
9/1/22;apartment;1691;676,33;
4/1/22;apartment;1591;600,8;
9/1/22;apartment;1612;465,71;
12/1/22;apartment;1432;841,13;
4/1/22;apartment;801;761,49;
8/1/22;apartment;481;719,51;
4/1/22;apartment;153;351,15;
2/1/23;apartment;1243;554,99;
4/1/23;apartment;1486;676,33;
12/1/22;apartment;1427;1277,77;
3/1/23;apartment;1064;399,16;
11/1/22;apartment;1083;645,69;
6/1/22;apartment;797;840,72;
6/1/22;apartment;213;360,29;
3/1/23;apartment;1133;748,12;
5/1/23;apartment;1727;809,2;
11/1/22;apartment;1203;415,89;
5/1/23;apartment;136;1002,23;
12/1/22;apartment;1182;351,35;
4/1/23;apartment;1036;615,6;
8/1/22;apartment;544;660,2;
6/1/22;apartment;452;370,98;
3/1/23;apartment;1616;839,93;
5/1/22;apartment;1706;427,38;
8/1/22;apartment;1006;661,06;
5/1/22;apartment;515;519,05;
7/1/22;apartment;1215;354,94;
3/1/23;apartment;1618;621,5;
5/1/23;apartment;793;836,33;
3/1/22;apartment;336;900,05;
10/1/22;apartment;1135;831,78;
12/1/22;apartment;1242;1076,66;
3/1/23;apartment;1235;369,28;
5/1/23;apartment;1227;729;
3/1/23;apartment;1643;641,28;
11/1/22;apartment;1078;659,17;
5/1/23;apartment;1154;786,36;
4/1/23;apartment;323;888,46;
6/1/22;apartment;733;678,25;
4/1/22;apartment;687;413,11;
6/1/22;apartment;1189;352,55;
12/1/22;apartment;189;363,03;
9/1/22;apartment;277;790,08;
3/1/23;apartment;1593;411,56;
12/1/22;apartment;1534;374,73;
8/1/22;apartment;134;707,78;
11/1/22;apartment;1732;703,8;
9/1/22;apartment;1448;710,48;
5/1/23;apartment;1638;759,4;
10/1/22;apartment;997;788,75;
2/1/23;apartment;346;567,87;
5/1/22;apartment;334;823;
12/1/22;apartment;1191;350,16;
3/1/22;apartment;921;659,17;
8/1/22;apartment;216;372,18;
4/1/22;apartment;17;698,59;
1/1/23;apartment;107;955,13;
