Table 1
dt;employerid;hires;dropouts;total_employees
2022-08-19;834;0;0;2
2022-08-19;836;0;0;2
2022-08-19;837;0;0;6
2022-08-19;838;0;0;4
2022-08-19;839;0;0;1
2022-08-19;840;0;0;3
2022-08-19;841;0;0;5
2022-08-19;842;0;0;3
2022-08-19;843;0;0;4
2022-08-19;844;0;0;1
2022-08-19;845;0;0;4
2022-08-19;846;0;0;1
2022-08-19;847;0;0;5
2022-08-19;848;0;0;1
2022-08-19;849;0;0;2
2022-08-19;850;0;0;4
2022-08-19;851;0;0;3
2022-08-19;852;0;0;4
2022-08-19;853;0;0;4
2022-08-19;854;0;0;3
2022-08-19;855;0;0;5
2022-08-19;856;0;0;3
2022-08-19;857;0;0;5
2022-08-19;859;0;0;5
2022-08-19;860;0;0;1
2022-08-19;861;0;0;2
2022-08-19;862;0;0;3
2022-08-19;863;0;0;4
2022-08-19;864;0;0;3
2022-08-19;865;0;0;5
2022-08-19;866;0;0;2
2022-08-19;867;0;0;5
2022-08-19;868;0;0;6
2022-08-19;869;0;0;4
2022-08-19;870;0;0;4
2022-08-19;871;0;0;5
2022-08-19;872;0;0;3
2022-08-19;873;0;0;6
2022-08-19;874;0;0;6
2022-08-19;875;0;0;1
2022-08-19;876;0;0;7
2022-08-19;877;0;0;8
2022-08-19;878;0;0;6
2022-08-19;879;0;0;2
2022-08-19;880;0;0;3
2022-08-19;881;0;0;2
2022-08-19;882;0;0;2
2022-08-19;883;0;0;8
2022-08-19;884;0;0;1
2022-08-19;885;0;0;5
2022-08-19;886;0;0;3
2022-08-19;887;0;0;5
2022-08-19;888;0;0;3
2022-08-19;889;0;0;2
2022-08-19;890;0;0;1
2022-08-19;891;0;0;5
2022-08-19;1279;0;0;3
2022-08-19;1280;0;0;2
2022-08-19;1281;0;0;4
2022-08-19;1282;0;0;3
2022-08-19;1283;0;0;6
2022-08-19;1284;0;0;4
2022-08-19;1285;0;0;6
2022-08-19;1286;0;0;5
2022-08-19;1287;0;0;4
2022-08-19;1288;0;0;3
2022-08-19;1289;0;0;4
2022-08-19;1290;0;0;2
2022-08-19;1291;0;0;5
2022-08-19;1292;0;0;2
2022-08-19;1293;0;0;1
2022-08-19;1294;0;0;1
2022-08-19;1295;0;0;5
2022-08-19;1296;0;0;3
2022-08-19;1297;0;0;5
2022-08-19;1298;0;0;6
2022-08-19;1299;0;0;6
2022-08-19;1300;0;0;4
2022-08-19;1301;0;0;1
2022-08-19;1302;0;0;3
2022-08-19;1303;0;0;3
2022-08-19;1304;0;0;4
2022-08-19;1305;0;0;2
2022-08-19;1306;0;0;6
2022-08-19;1307;0;0;5
2022-08-19;1308;0;0;2
2022-08-19;1309;0;0;3
2022-08-19;1310;0;0;2
2022-08-19;1311;0;0;5
2022-08-19;1312;0;0;1
2022-08-19;1313;0;0;4
2022-08-19;1314;0;0;3
2022-08-19;1315;0;0;7
2022-08-19;1316;0;0;3
2022-08-19;1317;0;0;3
2022-08-19;1318;0;0;3
2022-08-19;1319;0;0;3
2022-08-19;1320;0;0;2
2022-08-19;1321;0;0;1
2022-08-19;1322;0;0;2
2022-08-19;1323;0;0;6
2022-08-19;1324;0;0;2
2022-08-19;1325;0;0;3
2022-08-19;1326;0;0;5
2022-08-19;1327;0;0;1
2022-08-19;1328;0;0;2
2022-08-19;1329;0;0;2
2022-08-19;1330;0;0;6
2022-08-19;1331;0;0;2
2022-08-19;1332;0;0;1
2022-08-19;1333;0;0;1
2022-08-19;1334;0;0;3
2022-08-19;1335;0;0;1
2022-08-19;1336;0;0;2
2022-08-19;1337;0;0;4
2022-08-19;1338;0;0;2
2022-08-19;1339;0;0;4
2022-08-19;1340;0;0;3
2022-08-19;1341;0;0;5
2022-08-19;1734;0;0;3
2022-08-19;1735;0;0;4
2022-08-19;1736;0;0;5
2022-08-19;1737;0;0;6
2022-08-19;1738;0;0;2
2022-08-19;1739;0;0;2
2022-08-19;1740;0;0;3
2022-08-19;1741;0;0;1
2022-08-19;1742;0;0;5
2022-08-19;1743;0;0;3
2022-08-19;1744;0;0;3
2022-08-19;1745;0;0;6
2022-08-19;1746;0;0;4
2022-08-19;1747;0;0;1
2022-08-19;1748;0;0;5
2022-08-19;1749;0;0;6
2022-08-19;1750;0;0;2
2022-08-19;1751;0;0;1
2022-08-19;1752;0;0;2
2022-08-19;1753;0;0;1
2022-08-19;1754;0;0;1
2022-08-19;1755;0;0;3
2022-08-19;1756;0;0;2
2022-08-19;1757;0;0;4
2022-08-19;1758;0;0;1
2022-08-19;1759;0;0;7
2022-08-19;1760;0;0;3
2022-08-19;1761;0;0;3
2022-08-19;1762;0;0;1
2022-08-19;1763;0;0;6
2022-08-19;1764;0;0;3
2022-08-19;1765;0;0;5
2022-08-19;1766;0;0;4
2022-08-19;1767;0;0;4
2022-08-19;1768;0;0;5
2022-08-19;1769;0;0;1
2022-08-19;1770;0;0;5
2022-08-19;1771;0;0;8
2022-08-19;1772;0;0;2
2022-08-19;1773;0;0;2
2022-08-19;1774;0;0;2
2022-08-19;1775;0;0;1
2022-08-19;1776;0;0;3
2022-08-19;1777;0;0;1
2022-08-19;1778;0;0;2
2022-08-19;1779;0;0;4
2022-08-19;1780;0;0;2
2022-08-19;1781;0;0;3
2022-08-19;1782;0;0;5
2022-08-19;1783;0;0;1
2022-08-19;1784;0;0;3
2022-08-19;1785;0;0;3
2022-08-19;1786;0;0;8
2022-08-19;1787;0;0;2
2022-08-19;1788;0;0;5
2022-08-19;1789;0;0;6
2022-08-19;1790;0;0;6
2022-08-19;1791;0;0;1
2022-08-19;1792;0;0;6
2022-08-19;1793;0;0;6
2022-08-19;1794;0;0;2
2022-08-19;1795;0;0;6
2022-08-19;1796;0;0;5
2022-08-19;1797;0;0;1
2022-08-18;379;0;0;1
2022-08-18;381;0;0;4
2022-08-18;382;0;0;4
2022-08-18;383;0;0;6
2022-08-18;384;0;0;3
2022-08-18;385;0;0;5
2022-08-18;386;0;0;5
2022-08-18;387;0;0;2
2022-08-18;388;0;0;5
2022-08-18;389;0;0;3
2022-08-18;390;0;0;3
2022-08-18;391;0;0;2
2022-08-18;392;0;0;3
2022-08-18;393;0;0;4
2022-08-18;394;0;0;1
2022-08-18;395;0;0;3
2022-08-18;396;0;0;7
2022-08-18;397;0;0;6
2022-08-18;398;0;0;4
2022-08-18;399;0;0;5
2022-08-18;400;0;0;2
2022-08-18;401;0;0;5
2022-08-18;402;0;0;4
2022-08-18;403;0;0;6
2022-08-18;404;0;0;1
2022-08-18;405;0;0;5
2022-08-18;406;0;0;6
2022-08-18;407;0;0;4
2022-08-18;408;0;0;6
2022-08-18;409;0;0;1
2022-08-18;410;0;0;4
2022-08-18;411;0;0;2
2022-08-18;412;0;0;2
2022-08-18;413;0;0;5
2022-08-18;414;0;0;5
2022-08-18;415;0;0;5
2022-08-18;416;0;0;4
2022-08-18;417;0;0;3
2022-08-18;418;0;0;4
2022-08-18;419;0;0;2
2022-08-18;421;0;0;5
2022-08-18;422;0;0;4
2022-08-18;423;0;0;5
2022-08-18;424;0;0;5
2022-08-18;425;0;0;4
2022-08-18;426;0;0;4
2022-08-18;427;0;0;5
2022-08-18;428;0;0;3
2022-08-18;429;0;0;5
2022-08-18;430;0;0;1
2022-08-18;431;0;0;1
2022-08-18;432;0;0;4
2022-08-18;433;0;0;1
2022-08-18;434;0;0;5
2022-08-18;435;0;0;5
2022-08-18;436;0;0;3
2022-08-18;437;0;0;7
2022-08-18;438;0;0;5
2022-08-18;439;0;0;6
2022-08-18;440;0;0;5
2022-08-18;441;0;0;5
2022-08-18;829;0;0;1
2022-08-18;830;0;0;4
2022-08-18;831;0;0;3
2022-08-18;833;0;0;3
2022-08-18;834;0;0;2
2022-08-18;836;0;0;2
2022-08-18;837;0;0;6
2022-08-18;838;0;0;4
2022-08-18;839;0;0;1
2022-08-18;840;0;0;3
2022-08-18;841;0;0;5
2022-08-18;842;0;0;3
2022-08-18;843;0;0;4
2022-08-18;844;0;0;1
2022-08-18;845;0;0;4
2022-08-18;846;0;0;1
2022-08-18;847;0;0;5
2022-08-18;848;0;0;1
2022-08-18;849;0;0;2
2022-08-18;850;0;0;4
2022-08-18;851;0;0;3
2022-08-18;852;0;0;4
2022-08-18;853;0;0;4
2022-08-18;854;0;0;3
2022-08-18;855;0;0;5
2022-08-18;856;0;0;3
2022-08-18;857;0;0;5
2022-08-18;859;0;0;5
2022-08-18;860;0;0;1
2022-08-18;861;0;0;2
2022-08-18;862;0;0;3
2022-08-18;863;0;0;4
2022-08-18;864;0;0;3
2022-08-18;865;0;0;5
2022-08-18;866;0;0;2
2022-08-18;867;0;0;5
2022-08-18;868;0;0;6
2022-08-18;869;0;0;4
2022-08-18;870;0;0;4
2022-08-18;871;0;0;5
2022-08-18;872;0;0;3
2022-08-18;873;0;0;6
2022-08-18;874;0;0;6
2022-08-18;875;0;0;1
2022-08-18;876;0;0;7
2022-08-18;877;0;0;8
2022-08-18;878;0;0;6
2022-08-18;879;0;0;2
2022-08-18;880;0;0;3
2022-08-18;881;0;0;2
2022-08-18;882;0;0;2
2022-08-18;883;0;0;8
2022-08-18;884;0;0;1
2022-08-18;885;0;0;5
2022-08-18;886;0;0;3
2022-08-18;887;0;0;5
2022-08-18;888;0;0;3
2022-08-18;889;0;0;2
2022-08-18;890;0;0;1
2022-08-18;891;0;0;5
2022-08-18;1279;0;0;3
2022-08-18;1280;0;0;2
2022-08-18;1281;0;0;4
2022-08-18;1282;0;0;3
2022-08-18;1283;0;0;6
2022-08-18;1284;0;0;4
2022-08-18;1285;0;0;6
2022-08-18;1286;0;0;5
2022-08-18;1287;0;0;4
2022-08-18;1288;0;0;3
2022-08-18;1289;0;0;4
2022-08-18;1290;0;0;2
2022-08-18;1291;0;0;5
2022-08-18;1292;0;0;2
2022-08-18;1293;0;0;1
2022-08-18;1294;0;0;1
2022-08-18;1295;0;0;5
2022-08-18;1296;0;0;3
2022-08-18;1297;0;0;5
2022-08-18;1298;0;0;6
2022-08-18;1299;0;0;6
2022-08-18;1300;0;0;4
2022-08-18;1301;0;0;1
2022-08-18;1302;0;0;3
2022-08-18;1303;0;0;3
2022-08-18;1304;0;0;4
2022-08-18;1305;0;0;2
2022-08-18;1306;0;0;6
2022-08-18;1307;0;0;5
2022-08-18;1308;0;0;2
2022-08-18;1309;0;0;3
2022-08-18;1310;0;0;2
2022-08-18;1311;0;0;5
2022-08-18;1312;0;0;1
2022-08-18;1313;0;0;4
2022-08-18;1314;0;0;3
2022-08-18;1315;0;0;7
2022-08-18;1316;0;0;3
2022-08-18;1317;0;0;3
2022-08-18;1318;0;0;3
2022-08-18;1319;0;0;3
2022-08-18;1320;0;0;2
2022-08-18;1321;0;0;1
2022-08-18;1322;0;0;2
2022-08-18;1323;0;0;6
2022-08-18;1324;0;0;2
2022-08-18;1325;0;0;3
2022-08-18;1326;0;0;5
2022-08-18;1327;0;0;1
2022-08-18;1328;0;0;2
2022-08-18;1329;0;0;2
2022-08-18;1330;0;0;6
2022-08-18;1331;0;0;2
2022-08-18;1332;0;0;1
2022-08-18;1333;0;0;1
2022-08-18;1334;0;0;3
2022-08-18;1335;0;0;1
2022-08-18;1336;0;0;2
2022-08-18;1337;0;0;4
2022-08-18;1338;0;0;2
2022-08-18;1339;0;0;4
2022-08-18;1340;0;0;3
2022-08-18;1341;0;0;5
2022-08-18;1734;0;0;3
2022-08-18;1735;0;0;4
2022-08-18;1736;0;0;5
2022-08-18;1737;0;0;6
2022-08-18;1738;0;0;2
2022-08-18;1739;0;0;2
2022-08-18;1740;0;0;3
2022-08-18;1741;0;0;1
2022-08-18;1742;0;0;5
2022-08-18;1743;0;0;3
2022-08-18;1744;0;0;3
2022-08-18;1745;0;0;6
2022-08-18;1746;0;0;4
2022-08-18;1747;0;0;1
2022-08-18;1748;0;0;5
2022-08-18;1749;0;0;6
2022-08-18;1750;0;0;2
2022-08-18;1751;0;0;1
2022-08-18;1752;0;0;2
2022-08-18;1753;0;0;1
2022-08-18;1754;0;0;1
2022-08-18;1755;0;0;3
2022-08-18;1756;0;0;2
2022-08-18;1757;0;0;4
2022-08-18;1758;0;0;1
2022-08-18;1759;0;0;7
2022-08-18;1760;0;0;3
2022-08-18;1761;0;0;3
2022-08-18;1762;0;0;1
2022-08-18;1763;0;0;6
2022-08-18;1764;0;0;3
2022-08-18;1765;0;0;5
2022-08-18;1766;0;0;4
2022-08-18;1767;0;0;4
2022-08-18;1768;0;0;5
2022-08-18;1769;0;0;1
2022-08-18;1770;0;0;5
2022-08-18;1771;0;0;8
2022-08-18;1772;0;0;2
2022-08-18;1773;0;0;2
2022-08-18;1774;0;0;2
2022-08-18;1775;0;0;1
2022-08-18;1776;0;0;3
2022-08-18;1777;0;0;1
2022-08-18;1778;0;0;2
2022-08-18;1779;0;0;4
2022-08-18;1780;0;0;2
2022-08-18;1781;0;0;3
2022-08-18;1782;0;0;5
2022-08-18;1783;0;0;1
2022-08-18;1784;0;0;3
2022-08-18;1785;0;0;3
2022-08-18;1786;0;0;8
2022-08-18;1787;0;0;2
2022-08-18;1788;0;0;5
2022-08-18;1789;0;0;6
2022-08-18;1790;0;0;6
2022-08-18;1791;0;0;1
2022-08-18;1792;0;0;6
2022-08-18;1793;0;0;6
2022-08-18;1794;0;0;2
2022-08-18;1795;0;0;6
2022-08-18;1796;0;0;5
2022-08-18;1797;0;0;1
2022-08-17;379;0;0;1
2022-08-17;381;0;0;4
2022-08-17;382;0;0;4
2022-08-17;383;0;0;6
2022-08-17;384;0;0;3
2022-08-17;385;0;0;5
2022-08-17;386;0;0;5
2022-08-17;387;0;0;2
2022-08-17;388;0;0;5
2022-08-17;389;0;0;3
2022-08-17;390;0;0;3
2022-08-17;391;0;0;2
2022-08-17;392;0;0;3
2022-08-17;393;0;0;4
2022-08-17;394;0;0;1
2022-08-17;395;0;0;3
2022-08-17;396;0;0;7
2022-08-17;397;0;0;6
2022-08-17;398;0;0;4
2022-08-17;399;0;0;5
2022-08-17;400;0;0;2
2022-08-17;401;0;0;5
2022-08-17;402;0;0;4
2022-08-17;403;0;0;6
2022-08-17;404;0;0;1
2022-08-17;405;0;0;5
2022-08-17;406;0;0;6
2022-08-17;407;0;0;4
2022-08-17;408;0;0;6
2022-08-17;409;0;0;1
2022-08-17;410;0;0;4
2022-08-17;411;0;0;2
2022-08-17;412;0;0;2
2022-08-17;413;0;0;5
2022-08-17;414;0;0;5
2022-08-17;415;0;0;5
2022-08-17;416;0;0;4
2022-08-17;417;0;0;3
2022-08-17;418;0;0;4
2022-08-17;419;0;0;2
2022-08-17;421;0;0;5
2022-08-17;422;0;0;4
2022-08-17;423;0;0;5
2022-08-17;424;0;0;5
2022-08-17;425;0;0;4
2022-08-17;426;0;0;4
2022-08-17;427;0;0;5
2022-08-17;428;0;0;3
2022-08-17;429;0;0;5
2022-08-17;430;0;0;1
2022-08-17;431;0;0;1
2022-08-17;432;0;0;4
2022-08-17;433;0;0;1
2022-08-17;434;0;0;5
2022-08-17;435;0;0;5
2022-08-17;436;0;0;3
2022-08-17;437;0;0;7
2022-08-17;438;0;0;5
2022-08-17;439;0;0;6
2022-08-17;440;0;0;5
2022-08-17;441;0;0;5
2022-08-17;829;0;0;1
2022-08-17;830;0;0;4
2022-08-17;831;0;0;3
2022-08-17;833;0;0;3
2022-08-17;834;0;0;2
2022-08-17;836;0;0;2
2022-08-17;837;0;0;6
2022-08-17;838;0;0;4
2022-08-17;839;0;0;1
2022-08-17;840;0;0;3
2022-08-17;841;0;0;5
2022-08-17;842;0;0;3
2022-08-17;843;0;0;4
2022-08-17;844;0;0;1
2022-08-17;845;0;0;4
2022-08-17;846;0;0;1
2022-08-17;847;0;0;5
2022-08-17;848;0;0;1
2022-08-17;849;0;0;2
2022-08-17;850;0;0;4
2022-08-17;851;0;0;3
2022-08-17;852;0;0;4
2022-08-17;853;0;0;4
2022-08-17;854;0;0;3
2022-08-17;855;0;0;5
2022-08-17;856;0;0;3
2022-08-17;857;0;0;5
2022-08-17;859;0;0;5
2022-08-17;860;0;0;1
2022-08-17;861;0;0;2
2022-08-17;862;0;0;3
2022-08-17;863;0;0;4
2022-08-17;864;0;0;3
2022-08-17;865;0;0;5
2022-08-17;866;0;0;2
2022-08-17;867;0;0;5
2022-08-17;868;0;0;6
2022-08-17;869;0;0;4
2022-08-17;870;0;0;4
2022-08-17;871;0;0;5
2022-08-17;872;0;0;3
2022-08-17;873;0;0;6
2022-08-17;874;0;0;6
2022-08-17;875;0;0;1
2022-08-17;876;0;0;7
2022-08-17;877;0;0;8
2022-08-17;878;0;0;6
2022-08-17;879;0;0;2
2022-08-17;880;0;0;3
2022-08-17;881;0;0;2
2022-08-17;882;0;0;2
2022-08-17;883;0;0;8
2022-08-17;884;0;0;1
2022-08-17;885;0;0;5
2022-08-17;886;0;0;3
2022-08-17;887;0;0;5
2022-08-17;888;0;0;3
2022-08-17;889;0;0;2
2022-08-17;890;0;0;1
2022-08-17;891;0;0;5
2022-08-17;1279;0;0;3
2022-08-17;1280;0;0;2
2022-08-17;1281;0;0;4
2022-08-17;1282;0;0;3
2022-08-17;1283;0;0;6
2022-08-17;1284;0;0;4
2022-08-17;1285;0;0;6
2022-08-17;1286;0;0;5
2022-08-17;1287;0;0;4
2022-08-17;1288;0;0;3
2022-08-17;1289;0;0;4
2022-08-17;1290;0;0;2
2022-08-17;1291;0;0;5
2022-08-17;1292;0;0;2
2022-08-17;1293;0;0;1
2022-08-17;1294;0;0;1
2022-08-17;1295;0;0;5
2022-08-17;1296;0;0;3
2022-08-17;1297;0;0;5
2022-08-17;1298;0;0;6
2022-08-17;1299;0;0;6
2022-08-17;1300;0;0;4
2022-08-17;1301;0;0;1
2022-08-17;1302;0;0;3
2022-08-17;1303;0;0;3
2022-08-17;1304;0;0;4
2022-08-17;1305;0;0;2
2022-08-17;1306;0;0;6
2022-08-17;1307;0;0;5
2022-08-17;1308;0;0;2
2022-08-17;1309;0;0;3
2022-08-17;1310;0;0;2
2022-08-17;1311;0;0;5
2022-08-17;1312;0;0;1
2022-08-17;1313;0;0;4
2022-08-17;1314;0;0;3
2022-08-17;1315;0;0;7
2022-08-17;1316;0;0;3
2022-08-17;1317;0;0;3
2022-08-17;1318;0;0;3
2022-08-17;1319;0;0;3
2022-08-17;1320;0;0;2
2022-08-17;1321;0;0;1
2022-08-17;1322;0;0;2
2022-08-17;1323;0;0;6
2022-08-17;1324;0;0;2
2022-08-17;1325;0;0;3
2022-08-17;1326;0;0;5
2022-08-17;1327;0;0;1
2022-08-17;1328;0;0;2
2022-08-17;1329;0;0;2
2022-08-17;1330;0;0;6
2022-08-17;1331;0;0;2
2022-08-17;1332;0;0;1
2022-08-17;1333;0;0;1
2022-08-17;1334;0;0;3
2022-08-17;1335;0;0;1
2022-08-17;1336;0;0;2
2022-08-17;1337;0;0;4
2022-08-17;1338;0;0;2
2022-08-17;1339;0;0;4
2022-08-17;1340;0;0;3
2022-08-17;1341;0;0;5
2022-08-17;1734;0;0;3
2022-08-17;1735;0;0;4
2022-08-17;1736;0;0;5
2022-08-17;1737;0;0;6
2022-08-17;1738;0;0;2
2022-08-17;1739;0;0;2
2022-08-17;1740;0;0;3
2022-08-17;1741;0;0;1
2022-08-17;1742;0;0;5
2022-08-17;1743;0;0;3
2022-08-17;1744;0;0;3
2022-08-17;1745;0;0;6
2022-08-17;1746;0;0;4
2022-08-17;1747;0;0;1
2022-08-17;1748;0;0;5
2022-08-17;1749;0;0;6
2022-08-17;1750;0;0;2
2022-08-17;1751;0;0;1
2022-08-17;1752;0;0;2
2022-08-17;1753;0;0;1
2022-08-17;1754;0;0;1
2022-08-17;1755;0;0;3
2022-08-17;1756;0;0;2
2022-08-17;1757;0;0;4
2022-08-17;1758;0;0;1
2022-08-17;1759;0;0;7
2022-08-17;1760;0;0;3
2022-08-17;1761;0;0;3
2022-08-17;1762;0;0;1
2022-08-17;1763;0;0;6
2022-08-17;1764;0;0;3
2022-08-17;1765;0;0;5
2022-08-17;1766;0;0;4
2022-08-17;1767;0;0;4
2022-08-17;1768;0;0;5
2022-08-17;1769;0;0;1
2022-08-17;1770;0;0;5
2022-08-17;1771;0;0;8
2022-08-17;1772;0;0;2
2022-08-17;1773;0;0;2
2022-08-17;1774;0;0;2
2022-08-17;1775;0;0;1
2022-08-17;1776;0;0;3
2022-08-17;1777;0;0;1
2022-08-17;1778;0;0;2
2022-08-17;1779;0;0;4
2022-08-17;1780;0;0;2
2022-08-17;1781;0;0;3
2022-08-17;1782;0;0;5
2022-08-17;1783;0;0;1
2022-08-17;1784;0;0;3
2022-08-17;1785;0;0;3
2022-08-17;1786;0;0;8
2022-08-17;1787;0;0;2
2022-08-17;1788;0;0;5
2022-08-17;1789;0;0;6
2022-08-17;1790;0;0;6
2022-08-17;1791;0;0;1
2022-08-17;1792;0;0;6
2022-08-17;1793;0;0;6
2022-08-17;1794;0;0;2
2022-08-17;1795;0;0;6
2022-08-17;1796;0;0;5
2022-08-17;1797;0;0;1
2022-08-16;379;0;0;1
2022-08-16;381;0;0;4
2022-08-16;382;0;0;4
2022-08-16;383;0;0;6
2022-08-16;384;0;0;3
2022-08-16;385;0;0;5
2022-08-16;386;0;0;5
2022-08-16;387;0;0;2
2022-08-16;388;0;0;5
2022-08-16;389;0;0;3
2022-08-16;390;0;0;3
2022-08-16;391;0;0;2
2022-08-16;392;0;0;3
2022-08-16;393;0;0;4
2022-08-16;394;0;0;1
2022-08-16;395;0;0;3
2022-08-16;396;0;0;7
2022-08-16;397;0;0;6
2022-08-16;398;0;0;4
2022-08-16;399;0;0;5
2022-08-16;400;0;0;2
2022-08-16;401;0;0;5
2022-08-16;402;0;0;4
2022-08-16;403;0;0;6
2022-08-16;404;0;0;1
2022-08-16;405;0;0;5
2022-08-16;406;0;0;6
2022-08-16;407;0;0;4
2022-08-16;408;0;0;6
2022-08-16;409;0;0;1
2022-08-16;410;0;0;4
2022-08-16;411;0;0;2
2022-08-16;412;0;0;2
2022-08-16;413;0;0;5
2022-08-16;414;0;0;5
2022-08-16;415;0;0;5
2022-08-16;416;0;0;4
2022-08-16;417;0;0;3
2022-08-16;418;0;0;4
2022-08-16;419;0;0;2
2022-08-16;421;0;0;5
2022-08-16;422;0;0;4
2022-08-16;423;0;0;5
2022-08-16;424;0;0;5
2022-08-16;425;0;0;4
2022-08-16;426;0;0;4
2022-08-16;427;0;0;5
2022-08-16;428;0;0;3
2022-08-16;429;0;0;5
2022-08-16;430;0;0;1
2022-08-16;431;0;0;1
2022-08-16;432;0;0;4
2022-08-16;433;0;0;1
2022-08-16;434;0;0;5
2022-08-16;435;0;0;5
2022-08-16;436;0;0;3
2022-08-16;437;0;0;7
2022-08-16;438;0;0;5
2022-08-16;439;0;0;6
2022-08-16;440;0;0;5
2022-08-16;441;0;0;5
2022-08-16;829;0;0;1
2022-08-16;830;0;0;4
2022-08-16;831;0;0;3
2022-08-16;833;0;0;3
2022-08-16;834;0;0;2
2022-08-16;836;0;0;2
2022-08-16;837;0;0;6
2022-08-16;838;0;0;4
2022-08-16;839;0;0;1
2022-08-16;840;0;0;3
2022-08-16;841;0;0;5
2022-08-16;842;0;0;3
2022-08-16;843;0;0;4
2022-08-16;844;0;0;1
2022-08-16;845;0;0;4
2022-08-16;846;0;0;1
2022-08-16;847;0;0;5
2022-08-16;848;0;0;1
2022-08-16;849;0;0;2
2022-08-16;850;0;0;4
2022-08-16;851;0;0;3
2022-08-16;852;0;0;4
2022-08-16;853;0;0;4
2022-08-16;854;0;0;3
2022-08-16;855;0;0;5
2022-08-16;856;0;0;3
2022-08-16;857;0;0;5
2022-08-16;859;0;0;5
2022-08-16;860;0;0;1
2022-08-16;861;0;0;2
2022-08-16;862;0;0;3
2022-08-16;863;0;0;4
2022-08-16;864;0;0;3
2022-08-16;865;0;0;5
2022-08-16;866;0;0;2
2022-08-16;867;0;0;5
2022-08-16;868;0;0;6
2022-08-16;869;0;0;4
2022-08-16;870;0;0;4
2022-08-16;871;0;0;5
2022-08-16;872;0;0;3
2022-08-16;873;0;0;6
2022-08-16;874;0;0;6
2022-08-16;875;0;0;1
2022-08-16;876;0;0;7
2022-08-16;877;0;0;8
2022-08-16;878;0;0;6
2022-08-16;879;0;0;2
2022-08-16;880;0;0;3
2022-08-16;881;0;0;2
2022-08-16;882;0;0;2
2022-08-16;883;0;0;8
2022-08-16;884;0;0;1
2022-08-16;885;0;0;5
2022-08-16;886;0;0;3
2022-08-16;887;0;0;5
2022-08-16;888;0;0;3
2022-08-16;889;0;0;2
2022-08-16;890;0;0;1
2022-08-16;891;0;0;5
2022-08-16;1279;0;0;3
2022-08-16;1280;0;0;2
2022-08-16;1281;0;0;4
2022-08-16;1282;0;0;3
2022-08-16;1283;0;0;6
2022-08-16;1284;0;0;4
2022-08-16;1285;0;0;6
2022-08-16;1286;0;0;5
2022-08-16;1287;0;0;4
2022-08-16;1288;0;0;3
2022-08-16;1289;0;0;4
2022-08-16;1290;0;0;2
2022-08-16;1291;0;0;5
2022-08-16;1292;0;0;2
2022-08-16;1293;0;0;1
2022-08-16;1294;0;0;1
2022-08-16;1295;0;0;5
2022-08-16;1296;0;0;3
2022-08-16;1297;0;0;5
2022-08-16;1298;0;0;6
2022-08-16;1299;0;0;6
2022-08-16;1300;0;0;4
2022-08-16;1301;0;0;1
2022-08-16;1302;0;0;3
2022-08-16;1303;0;0;3
2022-08-16;1304;0;0;4
2022-08-16;1305;0;0;2
2022-08-16;1306;0;0;6
2022-08-16;1307;0;0;5
2022-08-16;1308;0;0;2
2022-08-16;1309;0;0;3
2022-08-16;1310;0;0;2
2022-08-16;1311;0;0;5
2022-08-16;1312;0;0;1
2022-08-16;1313;0;0;4
2022-08-16;1314;0;0;3
2022-08-16;1315;0;0;7
2022-08-16;1316;0;0;3
2022-08-16;1317;0;0;3
2022-08-16;1318;0;0;3
2022-08-16;1319;0;0;3
2022-08-16;1320;0;0;2
2022-08-16;1321;0;0;1
2022-08-16;1322;0;0;2
2022-08-16;1323;0;0;6
2022-08-16;1324;0;0;2
2022-08-16;1325;0;0;3
2022-08-16;1326;0;0;5
2022-08-16;1327;0;0;1
2022-08-16;1328;0;0;2
2022-08-16;1329;0;0;2
2022-08-16;1330;0;0;6
2022-08-16;1331;0;0;2
2022-08-16;1332;0;0;1
2022-08-16;1333;0;0;1
2022-08-16;1334;0;0;3
2022-08-16;1335;0;0;1
2022-08-16;1336;0;0;2
2022-08-16;1337;0;0;4
2022-08-16;1338;0;0;2
2022-08-16;1339;0;0;4
2022-08-16;1340;0;0;3
2022-08-16;1341;0;0;5
2022-08-16;1734;0;0;3
2022-08-16;1735;0;0;4
2022-08-16;1736;0;0;5
2022-08-16;1737;0;0;6
2022-08-16;1738;0;0;2
2022-08-16;1739;0;0;2
2022-08-16;1740;0;0;3
2022-08-16;1741;0;0;1
2022-08-16;1742;0;0;5
2022-08-16;1743;0;0;3
2022-08-16;1744;0;0;3
2022-08-16;1745;0;0;6
2022-08-16;1746;0;0;4
2022-08-16;1747;0;0;1
2022-08-16;1748;0;0;5
2022-08-16;1749;0;0;6
2022-08-16;1750;0;0;2
2022-08-16;1751;0;0;1
2022-08-16;1752;0;0;2
2022-08-16;1753;0;0;1
2022-08-16;1754;0;0;1
2022-08-16;1755;0;0;3
2022-08-16;1756;0;0;2
2022-08-16;1757;0;0;4
2022-08-16;1758;0;0;1
2022-08-16;1759;0;0;7
2022-08-16;1760;0;0;3
2022-08-16;1761;0;0;3
2022-08-16;1762;0;0;1
2022-08-16;1763;0;0;6
2022-08-16;1764;0;0;3
2022-08-16;1765;0;0;5
2022-08-16;1766;0;0;4
2022-08-16;1767;0;0;4
2022-08-16;1768;0;0;5
2022-08-16;1769;0;0;1
