dt,venuetype,venueid,revenue
2022-08-12,Restaurant,896,316.4400000000002
2022-08-12,Restaurant,897,259.20000000000005
2022-08-12,Restaurant,898,151.92
2022-08-12,Restaurant,899,367.25000000000017
2022-08-12,Restaurant,1345,216.20000000000005
2022-08-12,Restaurant,1346,93.60000000000001
2022-08-12,Restaurant,1347,114.65999999999995
2022-08-12,Restaurant,1348,67.68000000000002
2022-08-12,Restaurant,1349,62.009999999999984
2022-08-12,Restaurant,1801,655.6899999999997
2022-08-12,Restaurant,1802,177.79999999999995
2022-08-12,Restaurant,1803,126.15000000000002
2022-08-12,Restaurant,1804,148.0
2022-08-12,Restaurant,1805,480.7399999999999
2022-08-13,Pub,442,1068.262296675
2022-08-13,Pub,443,609.65636205
2022-08-13,Pub,444,968.7990843299999
2022-08-13,Pub,892,1408.7915267800004
2022-08-13,Pub,893,2018.3042803999997
2022-08-13,Pub,894,1268.0546341199995
2022-08-13,Pub,1342,4468.251543480004
2022-08-13,Pub,1343,1399.8213331900001
2022-08-13,Pub,1344,3562.0302573
2022-08-13,Pub,1798,1662.5305742399999
2022-08-13,Pub,1799,1287.77802402
2022-08-13,Pub,1800,1612.681585840001
2022-08-13,Restaurant,445,77.25
2022-08-13,Restaurant,446,179.31000000000006
2022-08-13,Restaurant,447,516.5600000000003
2022-08-13,Restaurant,448,280.8299999999997
2022-08-13,Restaurant,449,505.89000000000067
2022-08-13,Restaurant,895,412.91999999999985
2022-08-13,Restaurant,896,199.24
2022-08-13,Restaurant,897,622.0799999999996
2022-08-13,Restaurant,898,50.63999999999999
2022-08-13,Restaurant,899,327.70000000000016
2022-08-13,Restaurant,1345,427.6999999999997
2022-08-13,Restaurant,1346,70.2
2022-08-13,Restaurant,1347,26.46
2022-08-13,Restaurant,1348,143.82000000000008
2022-08-13,Restaurant,1349,14.309999999999999
2022-08-13,Restaurant,1801,385.6999999999999
2022-08-13,Restaurant,1802,132.07999999999998
2022-08-13,Restaurant,1803,126.15000000000002
2022-08-13,Restaurant,1804,426.23999999999967
2022-08-13,Restaurant,1805,430.4300000000002
2022-08-14,Pub,442,993.7323689999998
2022-08-14,Pub,443,705.9178928999999
2022-08-14,Pub,444,541.01767047
2022-08-14,Pub,892,1152.6476128200002
2022-08-14,Pub,893,1988.6233351000005
2022-08-14,Pub,894,1144.9425337199996
2022-08-14,Pub,1342,3280.488474959999
2022-08-14,Pub,1343,1989.21978927
2022-08-14,Pub,1344,3509.9537915500055
2022-08-14,Pub,1798,1154.5351210000001
2022-08-14,Pub,1799,875.9885395949998
2022-08-14,Pub,1800,1643.302122280001
2022-08-14,Restaurant,445,77.25
2022-08-14,Restaurant,446,125.10000000000004
2022-08-14,Restaurant,447,540.0400000000003
2022-08-14,Restaurant,448,231.98999999999972
2022-08-14,Restaurant,449,587.6500000000012
2022-08-14,Restaurant,895,377.39999999999986
2022-08-14,Restaurant,896,193.38000000000017
2022-08-14,Restaurant,897,645.1199999999993
2022-08-14,Restaurant,898,37.98
2022-08-14,Restaurant,899,338.99999999999983
2022-08-14,Restaurant,1345,408.8999999999994
2022-08-14,Restaurant,1346,52.650000000000006
2022-08-14,Restaurant,1347,39.69
2022-08-14,Restaurant,1348,148.05000000000004
2022-08-14,Restaurant,1349,28.619999999999997
2022-08-14,Restaurant,1801,396.71999999999963
2022-08-14,Restaurant,1802,162.56000000000006
2022-08-14,Restaurant,1803,152.24999999999991
2022-08-14,Restaurant,1804,444.0000000000002
2022-08-14,Restaurant,1805,475.1499999999991
2022-08-15,Pub,442,314.6819168500001
2022-08-15,Pub,443,218.19280325999995
2022-08-15,Pub,444,541.01767047
2022-08-15,Pub,892,372.57296576000005
2022-08-15,Pub,893,356.17134360000006
2022-08-15,Pub,894,369.3363011999999
2022-08-15,Pub,1342,1286.7433242299992
2022-08-15,Pub,1343,736.7480701
2022-08-15,Pub,1344,916.5457972000005
2022-08-15,Pub,1798,877.44669196
2022-08-15,Pub,1799,299.48326139999983
2022-08-15,Pub,1800,551.1696559200002
2022-08-15,Restaurant,445,87.54999999999998
2022-08-15,Restaurant,446,166.80000000000004
2022-08-15,Restaurant,447,416.77000000000015
2022-08-15,Restaurant,448,305.2499999999998
2022-08-15,Restaurant,449,465.01000000000045
2022-08-15,Restaurant,895,257.5199999999999
2022-08-15,Restaurant,896,316.4400000000003
2022-08-15,Restaurant,897,276.48000000000013
2022-08-15,Restaurant,898,147.7
2022-08-15,Restaurant,899,395.5000000000002
2022-08-15,Restaurant,1345,216.20000000000005
2022-08-15,Restaurant,1346,70.2
2022-08-15,Restaurant,1347,114.65999999999995
2022-08-15,Restaurant,1348,76.14000000000001
2022-08-15,Restaurant,1349,62.00999999999999
2022-08-15,Restaurant,1801,622.6299999999994
2022-08-15,Restaurant,1802,193.04000000000002
2022-08-15,Restaurant,1803,113.10000000000002
2022-08-15,Restaurant,1804,124.32
2022-08-15,Restaurant,1805,519.8699999999997
2022-08-16,Pub,442,198.74647380000005
2022-08-16,Pub,443,282.3671571599999
2022-08-16,Pub,444,226.47251322000002
2022-08-16,Pub,892,558.8594486400001
2022-08-16,Pub,893,534.2570153999999
2022-08-16,Pub,894,221.60178072000002
2022-08-16,Pub,1342,1216.0431415799994
2022-08-16,Pub,1343,547.2985663599999
2022-08-16,Pub,1344,614.5022958500003
2022-08-16,Pub,1798,484.90475082
2022-08-16,Pub,1799,464.19905516999984
2022-08-16,Pub,1800,479.72173756000035
2022-08-16,Restaurant,445,87.54999999999998
2022-08-16,Restaurant,446,170.97000000000003
2022-08-16,Restaurant,447,434.3800000000002
2022-08-16,Restaurant,448,301.1799999999997
2022-08-16,Restaurant,449,475.2300000000006
2022-08-16,Restaurant,895,221.99999999999994
2022-08-16,Restaurant,896,304.72000000000014
2022-08-16,Restaurant,897,334.08
2022-08-16,Restaurant,898,156.14
2022-08-16,Restaurant,899,389.85000000000014
2022-08-16,Restaurant,1345,202.10000000000008
2022-08-16,Restaurant,1346,111.15
2022-08-16,Restaurant,1347,114.65999999999997
2022-08-16,Restaurant,1348,67.68
2022-08-16,Restaurant,1349,66.78
2022-08-16,Restaurant,1801,639.1599999999995
2022-08-16,Restaurant,1802,198.11999999999998
2022-08-16,Restaurant,1803,117.45000000000002
2022-08-16,Restaurant,1804,112.48000000000002
2022-08-16,Restaurant,1805,491.9200000000001
2022-08-17,Pub,442,405.774050675
2022-08-17,Pub,443,243.86254481999998
2022-08-17,Pub,444,490.69044531000003
2022-08-17,Pub,892,302.71553468
2022-08-17,Pub,893,460.05465215
2022-08-17,Pub,894,147.73452048000001
2022-08-17,Pub,1342,1088.7828128099995
2022-08-17,Pub,1343,610.4484009399998
2022-08-17,Pub,1344,906.1305040500008
2022-08-17,Pub,1798,473.35939960999997
2022-08-17,Pub,1799,456.7119736349999
2022-08-17,Pub,1800,459.30804660000007
2022-08-17,Restaurant,445,103.0
2022-08-17,Restaurant,446,175.14000000000004
2022-08-17,Restaurant,447,410.9000000000002
2022-08-17,Restaurant,448,325.5999999999997
2022-08-17,Restaurant,449,419.02000000000044
2022-08-17,Restaurant,895,226.43999999999994
2022-08-17,Restaurant,896,293.0000000000003
2022-08-17,Restaurant,897,322.56000000000006
2022-08-17,Restaurant,898,151.92
2022-08-17,Restaurant,899,418.1
2022-08-17,Restaurant,1345,192.70000000000007
2022-08-17,Restaurant,1346,99.44999999999999
2022-08-17,Restaurant,1347,105.83999999999995
2022-08-17,Restaurant,1348,71.91000000000001
2022-08-17,Restaurant,1349,52.469999999999985
2022-08-17,Restaurant,1801,611.6099999999994
2022-08-17,Restaurant,1802,177.80000000000004
2022-08-17,Restaurant,1803,130.5
2022-08-17,Restaurant,1804,136.16000000000003
2022-08-17,Restaurant,1805,497.50999999999954
2022-08-18,Pub,442,414.05515375000016
2022-08-18,Pub,443,333.70664028
2022-08-18,Pub,444,578.76308934
2022-08-18,Pub,892,372.57296576000005
2022-08-18,Pub,893,623.2998513
2022-08-18,Pub,894,320.09146104
2022-08-18,Pub,1342,1428.1436895299994
2022-08-18,Pub,1343,652.5482906599998
2022-08-18,Pub,1344,1437.310454700001
2022-08-18,Pub,1798,658.0850189700001
2022-08-18,Pub,1799,359.37991367999996
2022-08-18,Pub,1800,561.3765014
2022-08-18,Restaurant,445,82.39999999999999
2022-08-18,Restaurant,446,175.14000000000004
2022-08-18,Restaurant,447,416.77000000000015
2022-08-18,Restaurant,448,313.3899999999998
2022-08-18,Restaurant,449,413.9100000000002
2022-08-18,Restaurant,895,275.28
2022-08-18,Restaurant,896,298.86
2022-08-18,Restaurant,897,299.52000000000004
2022-08-18,Restaurant,898,139.26
2022-08-18,Restaurant,899,384.20000000000016
2022-08-18,Restaurant,1345,244.4000000000001
2022-08-18,Restaurant,1346,87.75000000000001
2022-08-18,Restaurant,1347,123.47999999999996
2022-08-18,Restaurant,1348,54.99000000000001
2022-08-18,Restaurant,1349,71.55
2022-08-18,Restaurant,1801,694.2599999999995
2022-08-18,Restaurant,1802,203.19999999999996
2022-08-18,Restaurant,1803,117.45000000000002
2022-08-18,Restaurant,1804,148.0
2022-08-18,Restaurant,1805,519.8700000000002
2022-08-19,Pub,442,430.61735990000005
2022-08-19,Pub,443,295.20202794000005
2022-08-19,Pub,444,415.1996075699999
2022-08-19,Pub,892,442.4303968400002
2022-08-19,Pub,893,875.5878863499998
2022-08-19,Pub,894,307.780251
2022-08-19,Pub,1342,1315.0233972899996
2022-08-19,Pub,1343,431.52386962999987
2022-08-19,Pub,1344,1353.9881095000019
2022-08-19,Pub,1798,692.7210726000001
2022-08-19,Pub,1799,284.50909833
2022-08-19,Pub,1800,847.1681748400007
2022-08-19,Restaurant,445,92.69999999999999
2022-08-19,Restaurant,446,162.63000000000005
2022-08-19,Restaurant,447,405.0300000000002
2022-08-19,Restaurant,448,313.38999999999976
2022-08-19,Restaurant,449,429.24000000000035
2022-08-19,Restaurant,895,253.07999999999996
2022-08-19,Restaurant,896,304.7200000000002
2022-08-19,Restaurant,897,293.76000000000005
2022-08-19,Restaurant,898,151.92
2022-08-19,Restaurant,899,384.20000000000016
2022-08-19,Restaurant,1345,183.30000000000004
2022-08-19,Restaurant,1346,76.05000000000001
2022-08-19,Restaurant,1347,123.47999999999995
2022-08-19,Restaurant,1348,71.91000000000001
2022-08-19,Restaurant,1349,62.00999999999999
2022-08-19,Restaurant,1801,622.6299999999994
2022-08-19,Restaurant,1802,182.88000000000005
2022-08-19,Restaurant,1803,91.35000000000001
2022-08-19,Restaurant,1804,136.16000000000003
2022-08-19,Restaurant,1805,503.09999999999974
2022-08-20,Pub,442,1308.4142858499997
2022-08-20,Pub,443,975.4501792799997
2022-08-20,Pub,444,1182.6897912599998
2022-08-20,Pub,892,1245.7908542600003
2022-08-20,Pub,893,1469.20679235
2022-08-20,Pub,894,1243.4322140399995
2022-08-20,Pub,1342,4029.9104110499993
2022-08-20,Pub,1343,2083.9445411400006
2022-08-20,Pub,1344,3541.199671000005
2022-08-20,Pub,1798,2147.4353250600007
2022-08-20,Pub,1799,1347.6746763000006
2022-08-20,Pub,1800,1959.7143321600013
2022-08-20,Restaurant,445,113.29999999999998
2022-08-20,Restaurant,446,150.12000000000003
2022-08-20,Restaurant,447,457.8600000000002
2022-08-20,Restaurant,448,288.96999999999986
2022-08-20,Restaurant,449,511.00000000000034
2022-08-20,Restaurant,895,421.79999999999984
2022-08-20,Restaurant,896,205.1
2022-08-20,Restaurant,897,633.5999999999998
2022-08-20,Restaurant,898,29.54
2022-08-20,Restaurant,899,299.45000000000005
2022-08-20,Restaurant,1345,380.7
2022-08-20,Restaurant,1346,70.2
2022-08-20,Restaurant,1347,22.05
2022-08-20,Restaurant,1348,139.59000000000006
2022-08-20,Restaurant,1349,33.39
2022-08-20,Restaurant,1801,429.78
2022-08-20,Restaurant,1802,162.55999999999997
2022-08-20,Restaurant,1803,160.95000000000005
2022-08-20,Restaurant,1804,420.3199999999998
2022-08-20,Restaurant,1805,486.33000000000027
2022-08-21,Pub,442,894.3591321000001
2022-08-21,Pub,443,725.1701990699999
2022-08-21,Pub,444,704.5811522399998
2022-08-21,Pub,892,1012.93275066
2022-08-21,Pub,893,1632.4519915000003
2022-08-21,Pub,894,1169.5649537999996
2022-08-21,Pub,1342,3351.1886576100014
2022-08-21,Pub,1343,1947.1198995500001
2022-08-21,Pub,1344,3468.292618950005
2022-08-21,Pub,1798,1420.07819883
2022-08-21,Pub,1799,1167.98471946
2022-08-21,Pub,1800,1286.0625304800008
2022-08-21,Restaurant,445,97.85
2022-08-21,Restaurant,446,154.29000000000005
2022-08-21,Restaurant,447,528.3000000000002
2022-08-21,Restaurant,448,227.91999999999996
2022-08-21,Restaurant,449,495.6700000000003
2022-08-21,Restaurant,895,412.91999999999985
2022-08-21,Restaurant,896,181.66000000000003
2022-08-21,Restaurant,897,604.7999999999998
2022-08-21,Restaurant,898,33.76
2022-08-21,Restaurant,899,288.15000000000003
2022-08-21,Restaurant,1345,474.69999999999993
2022-08-21,Restaurant,1346,64.35
2022-08-21,Restaurant,1347,35.28
2022-08-21,Restaurant,1348,139.59000000000003
2022-08-21,Restaurant,1349,28.619999999999997
2022-08-21,Restaurant,1801,418.76
2022-08-21,Restaurant,1802,157.47999999999996
2022-08-21,Restaurant,1803,178.35000000000002
2022-08-21,Restaurant,1804,378.87999999999977
2022-08-21,Restaurant,1805,531.0500000000002
2022-08-22,Pub,442,438.89846297500014
2022-08-22,Pub,443,192.5230617
2022-08-22,Pub,444,541.01767047
2022-08-22,Pub,892,454.07330202
2022-08-22,Pub,893,667.8212692500001
2022-08-22,Pub,894,467.82598152
2022-08-22,Pub,1342,1470.5637991199992
2022-08-22,Pub,1343,326.27414533
2022-08-22,Pub,1344,1187.3434191000003
2022-08-22,Pub,1798,588.81291171
2022-08-22,Pub,1799,449.2248920999999
2022-08-22,Pub,1800,694.0654926400001
2022-08-22,Restaurant,445,82.39999999999999
2022-08-22,Restaurant,446,187.65000000000003
2022-08-22,Restaurant,447,405.03000000000014
2022-08-22,Restaurant,448,305.2499999999998
2022-08-22,Restaurant,449,454.79000000000036
2022-08-22,Restaurant,895,297.4799999999999
2022-08-22,Restaurant,896,275.4200000000001
2022-08-22,Restaurant,897,299.52000000000004
2022-08-22,Restaurant,898,151.92
2022-08-22,Restaurant,899,355.95000000000016
2022-08-22,Restaurant,1345,188.00000000000006
2022-08-22,Restaurant,1346,99.45000000000002
2022-08-22,Restaurant,1347,110.24999999999997
2022-08-22,Restaurant,1348,88.83000000000001
2022-08-22,Restaurant,1349,62.01
2022-08-22,Restaurant,1801,644.6699999999995
2022-08-22,Restaurant,1802,182.87999999999997
2022-08-22,Restaurant,1803,91.35000000000002
2022-08-22,Restaurant,1804,171.68
2022-08-22,Restaurant,1805,463.96999999999997
2022-08-23,Pub,442,322.9630199250001
2022-08-23,Pub,443,237.44510942999995
2022-08-23,Pub,444,541.0176704699999
2022-08-23,Pub,892,232.8581036
2022-08-23,Pub,893,400.69276155
2022-08-23,Pub,894,160.04573052
2022-08-23,Pub,1342,904.9623379199994
2022-08-23,Pub,1343,484.14873177999993
2022-08-23,Pub,1344,1083.1904876000006
2022-08-23,Pub,1798,311.72448267000004
2022-08-23,Pub,1799,359.3799136799999
2022-08-23,Pub,1800,520.5491194800002
2022-08-23,Restaurant,445,87.55
2022-08-23,Restaurant,446,175.14000000000004
2022-08-23,Restaurant,447,434.3800000000002
2022-08-23,Restaurant,448,309.3199999999997
2022-08-23,Restaurant,449,444.57000000000045
2022-08-23,Restaurant,895,244.19999999999993
2022-08-23,Restaurant,896,269.56000000000023
2022-08-23,Restaurant,897,322.56000000000006
2022-08-23,Restaurant,898,151.92
2022-08-23,Restaurant,899,361.6000000000001
2022-08-23,Restaurant,1345,220.9000000000001
2022-08-23,Restaurant,1346,93.6
2022-08-23,Restaurant,1347,114.65999999999995
2022-08-23,Restaurant,1348,93.06000000000003
2022-08-23,Restaurant,1349,66.77999999999997
2022-08-23,Restaurant,1801,628.1399999999994
2022-08-23,Restaurant,1802,223.52000000000004
2022-08-23,Restaurant,1803,95.70000000000002
2022-08-23,Restaurant,1804,148.00000000000003
2022-08-23,Restaurant,1805,463.96999999999963
2022-08-24,Pub,442,198.74647380000008
2022-08-24,Pub,443,308.03689872
2022-08-24,Pub,444,314.54515724999993
2022-08-24,Pub,892,442.4303968400001
2022-08-24,Pub,893,697.5022145500001
2022-08-24,Pub,894,283.15783092000004
2022-08-24,Pub,1342,1060.5027397499991
2022-08-24,Pub,1343,536.7735939299998
2022-08-24,Pub,1344,854.0540383000008
2022-08-24,Pub,1798,623.4489653399997
2022-08-24,Pub,1799,359.37991367999985
2022-08-24,Pub,1800,510.34227400000026
2022-08-24,Restaurant,445,87.54999999999998
2022-08-24,Restaurant,446,191.82000000000005
2022-08-24,Restaurant,447,405.03000000000014
2022-08-24,Restaurant,448,321.5299999999998
2022-08-24,Restaurant,449,424.1300000000002
2022-08-24,Restaurant,895,239.75999999999996
2022-08-24,Restaurant,896,293.00000000000006
2022-08-24,Restaurant,897,334.0800000000001
2022-08-24,Restaurant,898,147.7
2022-08-24,Restaurant,899,389.8500000000002
2022-08-24,Restaurant,1345,206.80000000000004
2022-08-24,Restaurant,1346,93.6
2022-08-24,Restaurant,1347,110.24999999999997
2022-08-24,Restaurant,1348,76.14000000000001
2022-08-24,Restaurant,1349,66.77999999999999
2022-08-24,Restaurant,1801,606.0999999999996
2022-08-24,Restaurant,1802,187.95999999999998
2022-08-24,Restaurant,1803,117.45000000000002
2022-08-24,Restaurant,1804,153.92000000000002
2022-08-24,Restaurant,1805,480.74000000000024
2022-08-25,Pub,442,289.83860762500007
2022-08-25,Pub,443,359.37638183999985
2022-08-25,Pub,444,515.85405789
2022-08-25,Pub,892,384.21587094
2022-08-25,Pub,893,682.6617418999999
2022-08-25,Pub,894,357.02509116000004
2022-08-25,Pub,1342,1527.1239452399998
2022-08-25,Pub,1343,473.62375934999994
2022-08-25,Pub,1344,1510.217506750001
2022-08-25,Pub,1798,831.26528712
2022-08-25,Pub,1799,351.89283214499994
2022-08-25,Pub,1800,673.6518016800001
2022-08-25,Restaurant,445,97.85000000000001
2022-08-25,Restaurant,446,162.63000000000005
2022-08-25,Restaurant,447,463.73000000000025
2022-08-25,Restaurant,448,341.8799999999997
2022-08-25,Restaurant,449,459.90000000000043
2022-08-25,Restaurant,895,288.5999999999999
2022-08-25,Restaurant,896,281.28000000000026
2022-08-25,Restaurant,897,276.4800000000001
2022-08-25,Restaurant,898,143.48
2022-08-25,Restaurant,899,423.75000000000006
2022-08-25,Restaurant,1345,206.80000000000007
2022-08-25,Restaurant,1346,87.75
2022-08-25,Restaurant,1347,114.65999999999994
2022-08-25,Restaurant,1348,59.220000000000006
2022-08-25,Restaurant,1349,57.239999999999995
2022-08-25,Restaurant,1801,661.1999999999995
2022-08-25,Restaurant,1802,203.20000000000005
2022-08-25,Restaurant,1803,91.35000000000001
2022-08-25,Restaurant,1804,136.16000000000003
2022-08-25,Restaurant,1805,480.73999999999955
2022-08-26,Pub,442,447.1795660499999
2022-08-26,Pub,443,154.01844936
2022-08-26,Pub,444,339.70876982999994
2022-08-26,Pub,892,477.35911238000006
2022-08-26,Pub,893,563.9379607000001
2022-08-26,Pub,894,332.4026710799999
2022-08-26,Pub,1342,1682.6643470699992
2022-08-26,Pub,1343,599.92342851
2022-08-26,Pub,1344,1239.4198848500016
2022-08-26,Pub,1798,519.54080445
2022-08-26,Pub,1799,336.9186690749999
2022-08-26,Pub,1800,612.4107288000001
2022-08-26,Restaurant,445,103.0
2022-08-26,Restaurant,446,175.14000000000004
2022-08-26,Restaurant,447,410.90000000000015
2022-08-26,Restaurant,448,333.7399999999998
2022-08-26,Restaurant,449,444.5700000000003
2022-08-26,Restaurant,895,288.5999999999999
2022-08-26,Restaurant,896,298.8600000000001
2022-08-26,Restaurant,897,282.24000000000007
2022-08-26,Restaurant,898,156.14
2022-08-26,Restaurant,899,401.1500000000002
2022-08-26,Restaurant,1345,202.10000000000005
2022-08-26,Restaurant,1346,105.3
2022-08-26,Restaurant,1347,114.65999999999997
2022-08-26,Restaurant,1348,80.37000000000002
2022-08-26,Restaurant,1349,62.00999999999999
2022-08-26,Restaurant,1801,661.1999999999996
2022-08-26,Restaurant,1802,213.35999999999996
2022-08-26,Restaurant,1803,104.4
2022-08-26,Restaurant,1804,136.16000000000003
2022-08-26,Restaurant,1805,469.5600000000001
2022-08-27,Pub,442,993.7323689999998
2022-08-27,Pub,443,725.1701990699999
2022-08-27,Pub,444,1547.56217367
2022-08-27,Pub,892,1280.7195697999996
2022-08-27,Pub,893,2122.1875889500006
2022-08-27,Pub,894,1071.0752734799996
2022-08-27,Pub,1342,4383.411324300004
2022-08-27,Pub,1343,2231.2941551600006
2022-08-27,Pub,1344,3864.073758650003
2022-08-27,Pub,1798,1720.2573302900003
2022-08-27,Pub,1799,1153.0105563899997
2022-08-27,Pub,1800,1347.303603360001
2022-08-27,Restaurant,445,92.69999999999999
2022-08-27,Restaurant,446,175.14000000000004
2022-08-27,Restaurant,447,469.6000000000002
2022-08-27,Restaurant,448,264.5499999999999
2022-08-27,Restaurant,449,459.9000000000002
2022-08-27,Restaurant,895,448.4399999999998
2022-08-27,Restaurant,896,216.82000000000002
